property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,neighbourhood_cleansed,price,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,zc_lat,zc_lon,num_amenities,air conditioning,cat(s),dog(s),dryer,heating,internet,kitchen,microwave,outdoor parking,private bathroom,self check-in,tv,washer,wifi
12,0,4,2,3,3,4,2,575,150,3,75,4,100.0,37.758434,-122.43512,36,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,5,2,3,3,4,2,525,200,5,25,150,99.0,37.758434,-122.43512,31,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,3,3,3,4,2,499,150,2,0,3,100.0,37.758434,-122.43512,48,1,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,3,3,3,4,2,425,175,1,0,186,98.0,37.758434,-122.43512,31,0,0,0,0,1,0,1,1,0,0,0,1,0,1
12,0,6,2,3,3,4,2,650,200,6,50,13,100.0,37.758434,-122.43512,33,0,0,0,0,1,0,1,0,0,0,1,1,0,1
1,0,10,1,3,0,4,2,263,200,6,25,16,87.0,37.758434,-122.43512,22,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,4,2,3,4,4,2,217,280,6,50,5,92.0,37.758434,-122.43512,25,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,6,3,3,3,4,2,850,200,6,75,40,97.0,37.758434,-122.43512,14,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,0,6,1,3,3,4,14,675,250,5,225,4,100.0,37.758434,-122.43512,37,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,2,3,4,4,14,545,80,1,0,13,100.0,37.758434,-122.43512,45,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,5,2,3,2,4,14,250,120,2,50,21,100.0,37.758434,-122.43512,31,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,6,1,3,3,4,2,235,250,6,0,9,100.0,37.758434,-122.43512,25,0,0,1,1,1,0,1,0,0,0,0,1,1,1
1,0,6,1,3,3,4,2,235,250,1,0,4,100.0,37.758434,-122.43512,18,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,0,8,2,3,3,4,14,500,120,2,45,99,97.0,37.758434,-122.43512,47,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,7,2,3,3,4,2,300,250,6,50,27,96.0,37.758434,-122.43512,46,0,0,1,1,1,1,1,0,0,0,1,1,1,1
12,0,4,2,3,3,4,14,350,150,1,0,49,99.0,37.758434,-122.43512,36,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,6,3,3,3,4,2,270,150,1,0,1,100.0,37.758434,-122.43512,11,0,0,0,1,1,0,1,0,0,0,0,0,1,1
17,0,8,2,3,3,4,14,650,250,6,25,23,96.0,37.758434,-122.43512,26,0,0,0,1,1,1,1,0,0,0,1,1,1,1
6,0,6,1,3,4,4,14,340,165,4,50,32,97.0,37.758434,-122.43512,40,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,8,2,3,5,4,2,625,150,8,25,55,97.0,37.758434,-122.43512,48,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12,0,6,2,3,3,4,24,300,150,6,30,42,97.0,37.758434,-122.43512,37,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,5,2,3,3,4,14,899,200,1,0,16,100.0,37.758434,-122.43512,27,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,5,1,3,3,4,14,125,100,1,0,28,100.0,37.758434,-122.43512,45,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,5,2,3,3,4,2,350,190,1,0,70,99.0,37.758434,-122.43512,48,0,0,0,1,1,0,1,1,0,0,1,1,1,1
6,0,6,1,3,3,4,2,740,0,6,0,23,100.0,37.758434,-122.43512,36,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,8,2,3,3,4,14,595,275,6,100,38,96.0,37.758434,-122.43512,34,0,0,0,0,1,1,1,0,0,0,1,1,0,1
12,0,5,3,3,3,4,2,250,150,5,30,3,100.0,37.758434,-122.43512,26,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,6,2,3,4,4,14,300,100,5,50,2,90.0,37.758434,-122.43512,48,0,0,0,1,1,0,1,1,0,0,0,1,1,1
17,0,5,1,3,3,4,14,250,120,4,50,22,96.0,37.758434,-122.43512,33,0,0,0,1,0,0,1,1,0,0,1,1,1,1
12,0,8,2,3,6,4,2,348,280,6,30,15,99.0,37.758434,-122.43512,47,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,5,2,3,3,4,2,450,200,5,75,24,100.0,37.758434,-122.43512,11,0,0,0,0,1,0,0,1,0,0,0,1,0,1
12,0,6,3,3,3,4,2,799,250,1,0,18,100.0,37.758434,-122.43512,57,0,0,1,1,1,0,1,1,0,0,1,1,1,1
12,0,5,2,3,4,4,14,600,180,5,20,3,100.0,37.758434,-122.43512,37,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,1,3,3,4,14,400,125,5,50,10,98.0,37.758434,-122.43512,32,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,4,1,3,2,4,2,349,149,1,0,9,91.0,37.758434,-122.43512,28,0,0,0,1,0,0,1,0,0,0,0,1,1,1
12,0,5,3,3,3,4,2,301,250,6,25,28,99.0,37.758434,-122.43512,30,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,6,2,3,3,4,2,499,150,1,0,37,99.0,37.758434,-122.43512,35,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,7,3,3,6,4,14,575,195,4,25,15,100.0,37.758434,-122.43512,42,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,5,1,3,3,4,2,175,300,4,50,1,100.0,37.758434,-122.43512,24,0,0,0,1,1,0,1,0,0,0,0,1,1,1
12,0,7,1,3,2,4,2,325,150,5,50,29,97.0,37.758434,-122.43512,39,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,3,4,8,905,410,6,0,24,98.0,37.758434,-122.43512,38,0,0,0,1,1,1,1,1,0,0,0,1,1,1
12,0,8,1,3,4,4,14,230,500,4,10,5,100.0,37.758434,-122.43512,20,0,0,0,1,1,0,1,0,0,0,1,0,1,1
1,0,6,2,3,3,4,14,499,242,2,0,12,93.0,37.758434,-122.43512,28,0,0,0,0,1,1,1,1,0,0,1,1,0,1
12,0,5,2,3,3,4,2,500,175,1,0,19,100.0,37.758434,-122.43512,19,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,6,1,3,3,4,2,349,200,1,0,2,100.0,37.758434,-122.43512,20,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,0,4,1,3,2,4,14,350,50,1,0,4,85.0,37.758434,-122.43512,21,0,0,0,1,1,0,1,0,0,0,1,1,1,1
1,0,6,2,3,3,4,14,180,300,4,40,9,93.0,37.758434,-122.43512,15,0,0,0,1,1,0,1,0,0,0,0,0,1,1
6,0,4,3,3,2,4,12,300,205,1,0,2,100.0,37.758434,-122.43512,19,0,0,0,1,1,0,1,0,0,0,1,1,1,1
6,0,5,1,3,3,4,14,520,100,1,0,7,97.0,37.758434,-122.43512,27,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,8,2,3,4,4,2,709,250,6,50,25,100.0,37.758434,-122.43512,41,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,7,2,3,5,4,2,698,200,5,25,1,100.0,37.758434,-122.43512,30,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,8,2,4,5,4,2,595,225,6,50,19,100.0,37.758434,-122.43512,30,0,0,0,1,1,1,1,0,0,0,1,1,1,1
6,0,9,1,4,5,4,2,350,299,8,0,28,90.0,37.758434,-122.43512,43,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,8,2,4,5,4,14,1000,299,1,0,18,99.0,37.758434,-122.43512,23,0,0,0,0,1,1,1,1,0,0,0,1,0,1
1,0,4,1,4,4,4,2,500,300,4,100,19,99.0,37.758434,-122.43512,19,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,6,3,4,5,4,2,950,230,2,50,70,98.0,37.758434,-122.43512,67,1,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,7,3,4,4,4,14,900,300,1,0,23,100.0,37.758434,-122.43512,70,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,8,2,4,4,4,2,375,225,4,25,24,93.0,37.758434,-122.43512,41,0,1,0,1,1,1,1,1,0,0,1,1,1,1
1,2,8,2,4,5,4,14,369,0,8,10,53,94.0,37.758434,-122.43512,36,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,7,3,4,4,4,14,1000,250,6,100,12,100.0,37.758434,-122.43512,19,0,1,0,1,1,1,1,0,0,0,0,1,1,1
12,0,12,3,4,10,4,2,875,200,8,0,24,95.0,37.758434,-122.43512,36,0,0,0,1,1,1,1,1,0,0,1,1,1,1
6,0,7,2,4,4,4,2,495,150,1,0,11,100.0,37.758434,-122.43512,31,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,10,2,4,4,4,14,995,250,8,25,13,100.0,37.758434,-122.43512,35,0,0,0,1,1,1,1,0,0,0,1,1,1,1
6,0,12,3,4,5,4,14,480,350,4,25,42,100.0,37.758434,-122.43512,30,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,10,2,4,6,4,14,475,195,1,0,21,92.0,37.758434,-122.43512,24,0,0,0,1,1,1,1,0,0,0,1,1,1,1
17,0,8,3,4,4,4,14,945,0,4,25,22,100.0,37.758434,-122.43512,55,1,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,8,2,4,4,4,25,485,195,1,0,28,97.0,37.758434,-122.43512,24,0,0,0,0,1,0,1,0,0,0,0,1,0,1
17,0,8,2,4,4,4,2,900,354,6,25,2,100.0,37.758434,-122.43512,40,1,0,0,1,1,1,1,1,0,0,1,1,1,1
17,0,8,2,4,4,4,14,450,200,6,15,10,100.0,37.758434,-122.43512,36,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,7,2,4,4,4,14,345,350,6,25,3,100.0,37.758434,-122.43512,26,0,0,0,1,1,0,1,0,0,0,1,1,1,1
6,0,6,2,4,4,4,2,600,200,1,0,3,93.0,37.758434,-122.43512,28,0,0,0,1,1,0,1,0,0,0,0,1,1,1
12,0,8,2,4,7,4,14,700,140,1,0,16,88.0,37.758434,-122.43512,24,0,0,0,0,1,0,1,1,0,0,1,1,0,1
6,0,12,2,4,4,4,21,490,200,1,150,31,92.0,37.801878,-122.41018000000001,38,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,8,1,4,4,4,21,220,300,4,10,3,73.0,37.801878,-122.41018000000001,33,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,6,2,3,3,4,15,585,0,1,0,221,100.0,37.801878,-122.41018000000001,65,0,0,0,1,1,1,1,1,0,0,1,1,1,1
6,0,5,2,3,4,4,13,550,150,5,50,2,100.0,37.801878,-122.41018000000001,27,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,6,2,3,3,4,15,625,180,4,100,49,97.0,37.801878,-122.41018000000001,30,0,0,0,1,1,1,1,1,0,0,0,1,1,1
6,0,6,3,3,3,4,13,499,185,1,0,31,98.0,37.801878,-122.41018000000001,43,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,13,300,199,4,29,20,87.0,37.801878,-122.41018000000001,30,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,8,2,3,4,4,13,499,185,8,35,29,97.0,37.801878,-122.41018000000001,19,1,0,0,1,1,1,1,0,0,0,1,0,1,1
12,0,6,2,3,3,4,15,700,185,6,150,53,99.0,37.801878,-122.41018000000001,34,0,0,0,1,1,1,1,1,0,0,1,1,1,1
12,0,6,2,3,3,4,15,550,250,1,0,70,100.0,37.801878,-122.41018000000001,44,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,5,1,3,5,4,6,295,250,5,15,6,100.0,37.801878,-122.41018000000001,14,0,0,0,1,1,0,1,0,0,0,0,1,1,1
6,0,6,2,3,3,4,13,449,185,3,20,25,98.0,37.801878,-122.41018000000001,28,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,8,1,3,6,4,15,200,250,6,10,2,100.0,37.801878,-122.41018000000001,17,0,0,0,1,0,0,1,0,0,0,1,0,1,1
1,0,6,2,3,3,4,15,450,200,6,50,13,95.0,37.801878,-122.41018000000001,29,0,0,0,1,1,0,1,1,0,0,0,1,1,1
17,0,6,2,3,4,4,21,1095,300,1,0,3,100.0,37.801878,-122.41018000000001,38,1,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,7,2,3,4,4,21,265,300,7,25,2,100.0,37.801878,-122.41018000000001,32,0,0,0,1,1,0,1,1,0,0,0,1,1,1
6,0,4,2,3,3,4,13,289,405,3,25,1,40.0,37.801878,-122.41018000000001,17,0,0,0,1,1,0,1,0,0,0,0,1,1,1
6,0,2,1,0,1,4,11,289,125,2,20,79,98.0,37.801028,-122.43836,44,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1,0,1,1,0,1,4,11,93,150,1,0,7,97.0,37.801028,-122.43836,31,0,0,0,1,1,0,1,1,0,0,1,0,1,1
1,0,2,1,0,1,4,11,110,150,1,300,16,94.0,37.801028,-122.43836,29,0,0,1,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,11,134,225,1,0,2,100.0,37.801028,-122.43836,24,0,0,0,0,1,1,1,0,0,0,0,1,0,1
6,0,2,1,0,1,4,11,195,80,1,0,46,96.0,37.801028,-122.43836,27,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,11,115,100,1,0,4,100.0,37.801028,-122.43836,12,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,2,1,0,1,4,11,90,75,1,0,14,100.0,37.801028,-122.43836,24,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,11,154,75,2,150,23,99.0,37.801028,-122.43836,15,0,0,0,0,0,0,1,0,0,0,1,1,0,1
1,0,2,1,0,1,4,11,85,75,1,0,15,100.0,37.801028,-122.43836,20,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,4,1,0,1,4,11,130,170,2,5,3,100.0,37.801028,-122.43836,31,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,11,195,100,1,0,2,60.0,37.801028,-122.43836,16,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1,0,2,1,0,1,4,11,150,50,1,0,6,100.0,37.801028,-122.43836,25,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,4,1,0,2,4,11,130,150,3,10,7,94.0,37.801028,-122.43836,25,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,2,1,0,1,4,11,150,149,1,0,5,92.0,37.801028,-122.43836,23,0,0,0,0,1,0,1,0,0,0,1,1,0,1
1,0,5,1,3,3,4,11,139,100,2,30,328,95.0,37.801028,-122.43836,34,0,0,0,1,1,0,1,1,0,0,1,0,1,1
12,0,5,2,3,3,4,11,775,250,4,150,4,95.0,37.801028,-122.43836,12,0,0,0,1,1,1,1,0,0,0,0,0,1,1
6,0,5,2,3,3,4,11,525,499,2,55,40,98.0,37.801028,-122.43836,50,0,0,0,0,1,1,1,1,0,0,0,1,0,1
6,0,5,1,3,4,4,11,499,125,4,100,116,97.0,37.801028,-122.43836,39,0,0,0,1,1,1,1,1,0,0,0,1,1,1
12,0,6,3,3,4,4,11,695,250,6,30,10,90.0,37.801028,-122.43836,12,0,0,0,0,1,1,1,0,0,0,0,1,0,1
12,0,4,2,3,3,4,11,350,250,1,0,5,100.0,37.801028,-122.43836,21,0,0,0,1,1,1,1,0,0,0,0,1,1,1
12,0,5,1,3,4,4,11,675,0,1,0,26,98.0,37.801028,-122.43836,40,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,4,3,3,4,11,1000,300,4,300,7,100.0,37.801028,-122.43836,23,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1,0,7,1,3,4,4,18,225,125,1,0,10,100.0,37.801028,-122.43836,27,0,0,0,1,1,1,1,0,0,0,1,1,1,1
1,0,6,2,3,4,4,18,595,300,6,100,35,99.0,37.801028,-122.43836,57,0,0,0,1,1,0,1,1,0,0,1,1,1,1
17,0,4,1,3,2,4,11,215,200,1,0,1,100.0,37.801028,-122.43836,28,0,0,0,1,1,1,1,0,0,0,1,1,1,1
16,0,6,2,3,3,4,11,265,350,1,0,7,97.0,37.801028,-122.43836,38,1,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,10,2,3,5,4,11,260,250,8,10,9,91.0,37.801028,-122.43836,25,0,0,0,1,1,0,1,0,0,0,1,1,1,1
1,0,10,2,3,5,4,11,300,250,6,10,2,100.0,37.801028,-122.43836,33,0,0,0,1,0,0,1,1,0,0,1,1,1,1
12,0,6,3,3,4,4,18,750,250,1,0,3,100.0,37.801028,-122.43836,20,0,0,0,1,1,0,1,0,0,0,0,0,1,1
8,0,6,2,3,3,4,18,600,200,4,0,73,99.0,37.801028,-122.43836,39,0,0,0,0,1,0,1,1,0,0,1,1,0,1
1,0,6,1,3,3,4,11,265,125,1,0,1,80.0,37.801028,-122.43836,39,0,0,0,1,1,0,1,1,0,0,1,1,0,1
12,0,8,3,4,5,4,11,1049,350,1,0,9,100.0,37.801028,-122.43836,26,0,0,0,1,1,1,1,0,0,0,1,1,1,1
12,0,12,3,4,8,4,11,350,688,1,0,54,96.0,37.801028,-122.43836,38,0,1,0,1,1,1,1,1,0,0,1,1,1,1
6,0,7,2,4,4,4,18,650,300,4,100,13,98.0,37.801028,-122.43836,21,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,11,2,4,7,4,11,600,190,5,29,8,93.0,37.801028,-122.43836,41,0,0,0,0,1,0,1,1,0,0,1,1,0,1
12,0,8,4,4,4,4,11,700,375,4,50,5,100.0,37.801028,-122.43836,39,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,6,1,3,4,4,3,450,120,6,100,71,92.0,37.792678,-122.40793000000001,33,0,0,0,0,1,1,1,1,0,0,1,1,0,1
1,0,7,2,3,3,4,3,200,200,6,5,6,93.0,37.792678,-122.40793000000001,18,0,0,0,1,1,0,1,0,0,0,0,1,1,1
3,2,2,1,0,1,4,3,350,0,1,0,2,100.0,37.792678,-122.40793000000001,17,1,0,0,0,1,1,0,0,0,0,0,1,0,1
1,0,2,1,0,1,4,13,110,70,1,0,14,97.0,37.792678,-122.40793000000001,17,0,0,0,1,1,0,1,0,0,0,1,1,1,1
1,0,2,1,0,1,4,3,110,80,1,0,10,91.0,37.792678,-122.40793000000001,19,0,0,0,1,1,0,1,0,0,0,1,1,1,1
1,0,2,1,0,1,4,3,80,125,2,20,9,91.0,37.792678,-122.40793000000001,24,1,0,0,1,0,1,0,0,0,0,0,1,1,1
16,1,2,1,0,1,4,3,95,76,1,0,64,95.0,37.792678,-122.40793000000001,25,1,0,0,1,1,0,0,0,0,0,1,1,1,0
11,2,2,1,0,1,4,3,159,45,2,25,5,100.0,37.792678,-122.40793000000001,24,1,0,0,1,1,0,0,0,0,0,0,1,1,1
3,2,2,1,0,1,4,4,79,10,1,0,234,88.0,37.792678,-122.40793000000001,21,0,0,0,1,1,1,0,0,0,0,0,1,1,1
3,2,2,1,0,1,4,3,350,0,1,0,5,100.0,37.792678,-122.40793000000001,25,1,0,0,1,1,1,1,0,0,0,0,1,1,1
3,2,2,1,0,1,4,3,350,0,1,0,3,93.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,1,0,0,0,0,1,1,1
3,2,2,1,0,1,4,3,350,0,1,0,2,80.0,37.792678,-122.40793000000001,27,1,0,0,1,1,1,1,0,0,0,0,1,1,1
3,2,2,1,0,0,4,3,350,0,1,0,1,100.0,37.792678,-122.40793000000001,27,1,0,0,1,1,1,1,0,0,0,0,1,1,1
3,2,2,1,0,1,4,3,350,0,1,0,4,100.0,37.792678,-122.40793000000001,24,1,0,0,1,1,0,1,0,0,0,0,1,1,1
16,1,2,1,0,1,4,6,75,70,1,0,20,98.0,37.792678,-122.40793000000001,21,1,0,0,1,1,0,0,0,0,0,1,1,1,1
1,0,4,1,0,2,4,3,105,100,1,0,6,100.0,37.792678,-122.40793000000001,25,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,0,2,1,0,1,4,13,124,150,1,0,4,95.0,37.792678,-122.40793000000001,17,0,0,0,0,1,0,1,0,0,0,0,1,0,1
6,0,2,1,0,0,4,13,165,175,2,10,2,100.0,37.792678,-122.40793000000001,26,0,0,0,1,1,0,1,1,0,0,0,1,1,1
16,0,2,1,0,1,4,3,60,70,1,0,36,95.0,37.792678,-122.40793000000001,26,1,0,0,1,1,0,0,1,0,0,1,1,1,0
16,0,2,1,0,1,4,3,95,76,1,0,30,97.0,37.792678,-122.40793000000001,25,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,0,2,1,0,1,4,3,95,76,1,0,26,95.0,37.792678,-122.40793000000001,26,1,0,0,1,1,0,0,1,0,0,1,1,1,0
16,1,2,1,0,1,4,3,95,76,1,0,8,98.0,37.792678,-122.40793000000001,25,1,0,0,1,1,0,0,1,0,0,1,1,1,0
16,0,2,1,0,1,4,3,95,76,1,0,24,95.0,37.792678,-122.40793000000001,24,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,0,2,1,0,1,4,4,95,76,1,0,15,95.0,37.792678,-122.40793000000001,24,1,0,0,1,1,0,0,0,0,0,1,1,1,0
1,0,2,1,0,1,4,3,120,150,1,0,3,93.0,37.792678,-122.40793000000001,16,0,0,0,0,1,0,1,0,0,0,0,1,0,1
16,0,2,1,0,1,4,4,130,76,1,0,12,97.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,1,2,1,0,1,4,6,90,76,1,0,8,95.0,37.792678,-122.40793000000001,25,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,1,2,1,0,1,4,4,95,65,1,0,10,96.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,0,2,1,0,1,4,4,95,65,1,0,17,99.0,37.792678,-122.40793000000001,25,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,0,2,1,0,1,4,6,400,75,1,0,1,100.0,37.792678,-122.40793000000001,25,1,0,0,1,1,0,0,1,0,0,0,1,1,1
16,1,2,1,0,1,4,6,95,65,1,0,4,95.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
1,0,2,1,0,1,4,3,122,150,1,0,1,80.0,37.792678,-122.40793000000001,14,0,0,0,0,1,0,1,0,0,0,0,1,0,1
16,1,2,1,0,1,4,6,90,68,1,0,3,80.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
6,0,2,1,0,1,4,6,75,68,1,0,2,100.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,1,2,1,0,1,4,4,75,68,1,0,6,90.0,37.792678,-122.40793000000001,25,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,1,2,1,0,1,4,4,65,68,1,0,2,100.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,1,2,1,0,1,4,6,75,68,1,0,2,100.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,0,2,1,0,1,4,6,75,65,1,0,10,96.0,37.792678,-122.40793000000001,24,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,1,2,1,0,1,4,4,60,67,1,0,3,100.0,37.792678,-122.40793000000001,24,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,1,2,1,0,1,4,6,60,68,1,0,3,100.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
6,0,2,1,0,1,4,6,60,68,1,0,2,100.0,37.792678,-122.40793000000001,24,1,0,0,1,1,0,0,1,0,0,1,1,1,0
16,0,2,1,0,1,4,4,65,65,1,0,7,94.0,37.792678,-122.40793000000001,23,1,0,0,1,1,0,0,0,0,0,1,1,1,0
1,0,2,1,0,1,4,3,130,150,1,0,1,60.0,37.792678,-122.40793000000001,17,0,0,0,1,1,0,1,0,0,0,0,1,1,1
6,0,2,1,0,1,4,13,95,65,1,0,1,100.0,37.792678,-122.40793000000001,24,1,0,0,1,1,0,0,0,0,0,1,1,1,0
16,0,2,1,0,0,4,3,95,65,1,0,5,100.0,37.792678,-122.40793000000001,26,1,0,0,1,1,0,0,1,0,0,1,1,1,0
16,0,2,1,0,1,4,3,95,65,1,0,2,100.0,37.792678,-122.40793000000001,26,1,0,0,1,1,0,0,1,0,0,1,1,1,0
12,0,6,1,3,4,4,12,350,150,6,50,275,95.0,37.772329,-122.41086999999999,38,0,0,0,1,1,0,1,1,0,0,1,1,1,1
12,0,6,2,3,4,4,12,625,325,3,0,19,100.0,37.772329,-122.41086999999999,28,0,0,0,1,1,1,1,0,0,0,1,1,1,1
13,0,6,2,3,3,4,23,1000,185,2,50,18,94.0,37.772329,-122.41086999999999,30,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1,0,6,2,3,3,4,23,239,470,1,0,1,100.0,37.772329,-122.41086999999999,32,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,23,321,470,1,0,2,100.0,37.772329,-122.41086999999999,34,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,23,232,470,1,0,4,100.0,37.772329,-122.41086999999999,31,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,23,283,470,1,0,3,93.0,37.772329,-122.41086999999999,33,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,23,209,470,1,0,3,93.0,37.772329,-122.41086999999999,31,0,0,0,1,1,1,1,1,0,0,1,1,1,1
1,0,5,2,3,3,4,23,190,75,1,0,3,80.0,37.772329,-122.41086999999999,18,0,0,0,1,1,0,1,0,0,0,0,0,1,1
6,0,8,2,3,4,4,23,695,175,1,0,30,90.0,37.772329,-122.41086999999999,59,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,6,1,3,3,4,12,249,150,1,0,120,97.0,37.772329,-122.41086999999999,41,0,0,0,0,1,0,1,1,0,0,1,1,0,1
1,0,6,1,3,3,4,12,400,100,1,0,34,95.0,37.772329,-122.41086999999999,38,0,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,6,2,3,3,4,23,475,125,2,50,63,99.0,37.772329,-122.41086999999999,51,0,0,0,1,1,0,1,1,0,0,0,1,1,1
12,0,6,2,3,3,4,12,999,300,5,100,1,100.0,37.772329,-122.41086999999999,29,0,0,0,1,1,0,1,0,0,0,1,1,1,1
6,0,5,2,3,3,4,23,500,200,1,0,20,99.0,37.772329,-122.41086999999999,30,1,0,0,1,1,0,1,1,0,0,1,1,1,1
1,0,2,1,0,1,4,12,246,90,1,0,196,99.0,37.772329,-122.41086999999999,32,0,0,0,0,1,0,0,1,0,0,1,1,0,1
9,0,2,1,0,1,4,12,90,100,1,5,175,95.0,37.772329,-122.41086999999999,25,0,0,0,0,1,0,0,1,0,0,1,1,0,1
8,0,2,1,0,1,4,23,170,45,2,50,368,98.0,37.772329,-122.41086999999999,35,0,0,0,0,1,1,1,1,0,0,0,1,0,1
8,0,3,1,0,2,4,23,199,95,2,20,15,88.0,37.772329,-122.41086999999999,21,1,0,0,1,1,0,0,1,0,0,0,1,1,1
1,0,2,1,0,2,4,12,180,100,1,0,5,95.0,37.772329,-122.41086999999999,16,0,0,0,0,1,1,1,0,0,0,0,1,0,1
